NUM_RAW_TOKENS_MATCHING_IN_OUT,NUM_TOKENS_IN_ANSWER,NUM_TOKENS_IN_SENTENCE,PERCENT_RAW_TOKENS_MATCHING_IN_OUT,PERCENT_TOKENS_IN_ANSWER,QuestionID,RATING
16,16,23,1.0,0.695652173913,e044135c-f7b0-49d4-94d7-3760fb4b6c89,-1.0
3,3,15,1.0,0.2,3e69e569-81c0-4a62-ae52-898cfd4c1791,3.5
2,3,18,0.666666666667,0.166666666667,053a7042-81ae-43e2-ba21-1601e073e95b,-4.0
2,2,16,1.0,0.125,361985ad-d8e7-4fd0-9b80-16486515f5b4,4.0
1,2,29,0.5,0.0689655172414,a7e3dc19-af64-4713-8fb3-5485f7aa569f,3.0
3,3,17,1.0,0.176470588235,efd92599-78e6-4d05-abfa-ae0c26ff33bf,3.0
6,7,12,0.857142857143,0.583333333333,278594b2-42a7-4736-9dc9-56078695ae45,-2.5
1,1,17,1.0,0.0588235294118,04d82a48-f0b6-4bf8-aa42-49dea1155096,0.5
1,1,18,1.0,0.0555555555556,c6967c00-5211-4d06-8db3-8d8b3241f7a3,3.5
6,7,22,0.857142857143,0.318181818182,1ab33d49-a3e4-4f6c-8829-aeff1a0f00cd,2.0
1,1,36,1.0,0.0277777777778,a55ad4e6-4e4a-48bb-a94d-b61c14f75037,-4.0
9,9,13,1.0,0.692307692308,c732024c-d4e1-41dc-b0cf-4807256e87f9,0.5
1,2,42,0.5,0.047619047619,74d61b23-e350-496c-901f-127b27b91486,-2.5
2,2,23,1.0,0.0869565217391,2a112ef1-2f2b-4acb-b79a-d1b4b7148b19,-4.0
6,7,15,0.857142857143,0.466666666667,f6cf62fa-d211-4237-915d-55e5fe192442,-2.5
1,1,20,1.0,0.05,3248f9f8-ede5-4fc8-8e9d-c89120a70f8a,3.5
4,5,10,0.8,0.5,ae16afd9-2cb2-4d37-ba76-a5b172a02a34,1.0
1,1,20,1.0,0.05,ff06a54f-24da-4a27-bbd9-c0f81aa1cb1a,-2.5
1,1,23,1.0,0.0434782608696,0e9ae2d4-6c98-42a3-82a8-29b3b7e3baec,-2.5
2,2,32,1.0,0.0625,fdb26889-39fc-4c13-a111-6a9bf6d75cdc,2.0
7,7,35,1.0,0.2,55ffbe6b-a5a5-46ce-8cbd-9b9ab82952da,0.5
2,2,10,1.0,0.2,59c078c3-970a-45c9-ae98-6aad0e5778fe,4.0
10,10,21,1.0,0.47619047619,28f502ef-0611-425d-98ba-79609799c072,-2.5
0,1,16,0.0,0.0625,73a624d7-1111-4822-a780-a97def5cf0df,-1.0
1,1,15,1.0,0.0666666666667,5db16b04-5233-4ff4-aa62-bdcac556bc8a,2.0
7,7,15,1.0,0.466666666667,1536a252-1fe4-46a8-8e8a-df07aba2b69b,-1.0
2,2,20,1.0,0.1,57ceb243-9473-45d0-ba9c-0e1948d545ce,1.0
19,20,55,0.95,0.363636363636,4aca45e3-070d-417c-9baa-ebea09bcc920,-2.5
2,2,20,1.0,0.1,55fe5b1f-1887-4b36-a7ad-8bff7810ec6d,4.0
1,1,23,1.0,0.0434782608696,cad04a3b-2237-487d-aa08-2e13d5fe44f0,4.0
5,6,12,0.833333333333,0.5,d0c4d731-4510-4ccc-ba5b-059b762bbd60,1.0
1,1,18,1.0,0.0555555555556,212b28f1-8df5-4b4c-b25f-2cccad60682c,4.0
8,8,21,1.0,0.380952380952,a2249973-c1a6-4937-b38f-514573f46466,2.5
2,3,21,0.666666666667,0.142857142857,fb2d8a03-0201-4c89-a3cd-0b17bc049c93,3.0
1,2,12,0.5,0.166666666667,1c1df728-aa60-4809-827a-32422ecc101a,0.5
2,3,11,0.666666666667,0.272727272727,1b5b7a6e-5cf3-42c9-bd19-e899d56656b5,-0.5
16,17,38,0.941176470588,0.447368421053,53654e8d-778f-4573-b2c8-3c1f5ca36e29,1.0
2,2,22,1.0,0.0909090909091,22ec83f3-11c4-4053-8439-fdc3471f8325,1.0
1,1,7,1.0,0.142857142857,d00e48e3-67d4-4264-bef4-00b0ce34a8fd,1.5
3,4,13,0.75,0.307692307692,1e137ce6-dd75-4612-9f4a-3ec1480fac34,3.0
3,3,16,1.0,0.1875,30901c75-6752-44b1-ab57-1912d664e998,4.0
5,5,36,1.0,0.138888888889,6f638e9e-22b0-466f-9fb1-1d4f80483b1d,-2.5
2,2,9,1.0,0.222222222222,b3762f88-7b30-4ebd-a41f-c9f74f370b0e,-1.0
3,3,15,1.0,0.2,533f59e9-f8b0-4cd7-8f1a-e2a365e6c5bb,3.0
2,2,40,1.0,0.05,e6f783fb-a407-4fa9-84a0-86f43aad7062,0.0
3,4,52,0.75,0.0769230769231,69be3f13-3c7b-48e5-824d-f9dbdba21fde,3.5
1,2,33,0.5,0.0606060606061,cae27729-dfcc-4db8-b49d-6aba45317bb6,3.0
3,3,16,1.0,0.1875,fd358727-6b76-4177-a964-8816159f0a3d,1.5
2,3,21,0.666666666667,0.142857142857,194e05cf-b28a-4611-abea-a86e37adb19f,3.5
2,2,11,1.0,0.181818181818,7c1bceeb-8de2-45cc-968a-5e23fd702028,4.0
6,6,19,1.0,0.315789473684,88682ea7-e1bb-451a-8dc9-7c013f1d487e,1.5
1,1,40,1.0,0.025,667f7b69-525b-470a-b65a-eae75485f4be,-2.0
1,1,31,1.0,0.0322580645161,30ea2cac-a02a-4f7d-a381-189c9c8debb5,0.0
18,18,25,1.0,0.72,cb6de608-7e27-4c15-bb23-191720b5c10f,-2.5
3,3,11,1.0,0.272727272727,4a0885ae-80b2-4c93-89e0-8acf432e8fd9,3.0
3,4,16,0.75,0.25,666e5578-30e2-471f-bbca-ec3d638ff539,2.0
3,3,17,1.0,0.176470588235,5fd614e4-7163-4e7f-b8d8-b6fe66118982,3.5
1,1,21,1.0,0.047619047619,c6957707-8b6e-4699-bb24-930ca354d0fb,1.5
6,6,13,1.0,0.461538461538,7aeadd7f-6b8c-4006-8f17-ce4da854486f,-0.5
16,16,20,1.0,0.8,718b0e36-b7e1-4245-a0ef-a1cc745266ba,-1.0
2,2,30,1.0,0.0666666666667,abbf3067-b0a1-488e-b9a6-687ec8c192eb,2.0
3,3,14,1.0,0.214285714286,8506c075-6139-476a-99a9-7283b7254b30,3.5
2,2,14,1.0,0.142857142857,ec4fbf76-3508-492e-86f5-a1c73f31b7e4,3.5
0,1,19,0.0,0.0526315789474,21601d42-fb53-4092-921b-096d8d860dd7,-4.0
2,2,13,1.0,0.153846153846,f017cc15-49f6-4458-b1cb-3e6bda71ba8d,4.0
0,1,21,0.0,0.047619047619,57699df0-fda7-42df-93fd-6b59294a69db,-2.5
4,5,45,0.8,0.111111111111,69f54e9a-917f-4291-b29a-1a7ca598717e,2.5
10,10,22,1.0,0.454545454545,552d4ceb-623d-4c8d-8b96-c0e692da8f12,-1.0
1,1,30,1.0,0.0333333333333,dd828296-138e-4985-b225-5340097fa056,-4.0
2,3,12,0.666666666667,0.25,d5e7b97b-33e1-4f3d-a229-cff9f47b1e38,4.0
5,5,24,1.0,0.208333333333,bdbdc718-6467-4caf-a783-a11701b7a458,-0.5
1,1,21,1.0,0.047619047619,6f336956-856a-49e7-b310-4cf0f8f828dd,-2.5
3,4,27,0.75,0.148148148148,f3a9e608-561d-431d-b9c8-293aa6b5a2d6,3.5
2,2,20,1.0,0.1,7021fb45-9b5d-4f17-9fd8-4e76a965dfb1,3.5
13,13,20,1.0,0.65,90618935-72db-455a-8498-7f3d864cd2d0,-1.0
0,1,25,0.0,0.04,af1285ec-ac96-4120-9d05-c662949bab4d,-0.5
2,2,18,1.0,0.111111111111,c94a4246-19e0-46ed-a842-2b6416a1a9d8,3.5
0,1,28,0.0,0.0357142857143,8279f11c-d835-4b2e-bdb2-f17ad48b9d64,-4.0
1,1,29,1.0,0.0344827586207,3820bd6a-abac-4af3-8760-d076232331ed,-0.5
29,29,37,1.0,0.783783783784,a4330622-3e2b-4539-944b-8160ce1766ef,-2.5
1,1,15,1.0,0.0666666666667,dff23e4b-a81b-49db-b73c-62cb58f58e5c,-4.0
5,5,37,1.0,0.135135135135,333e0033-2b21-4b1f-bad0-3c9179210267,4.0
2,2,17,1.0,0.117647058824,a8c0ad77-1ef3-4411-bfe4-a04dc360648f,3.0
1,1,42,1.0,0.0238095238095,961273c8-b16f-4226-b583-800da511a91c,-0.5
5,6,22,0.833333333333,0.272727272727,db8bde58-b2d4-4a04-9681-4a4e654ec669,2.5
0,1,24,0.0,0.0416666666667,b511bf4b-2c25-4ca8-9dda-c8bbc63efb11,0.5
9,9,37,1.0,0.243243243243,f010c6ce-bc79-46cb-bbed-086bb6504823,-1.0
2,2,20,1.0,0.1,df3b5fb1-aa39-4577-ac21-c6ad8ccc80cf,3.5
1,1,17,1.0,0.0588235294118,a31794ce-c533-4e0b-867d-6a9500193d83,1.0
2,2,15,1.0,0.133333333333,edda3fd5-caf3-44d3-b5d0-37fb7b8f8da5,-0.5
3,3,25,1.0,0.12,a6b82dda-c4ff-4760-84c6-d336f72db320,1.5
2,2,18,1.0,0.111111111111,2e34c637-b9d7-4a10-a37c-ca16bf1dda55,3.0
5,5,36,1.0,0.138888888889,30278f15-37ee-478e-9a02-a44f8c5cf55d,2.5
0,1,17,0.0,0.0588235294118,245bca60-789f-47be-b0fc-50ca86b46b35,3.5
1,2,9,0.5,0.222222222222,ccdb5b57-9674-4fb6-aa14-63475daf74e1,4.0
1,1,21,1.0,0.047619047619,ce64905c-036d-4d30-b34b-ee0b3226de54,4.0
2,2,23,1.0,0.0869565217391,065190e3-beff-4dcc-a26b-1c8a744a879a,3.5
4,4,17,1.0,0.235294117647,07595d0f-1a2f-4ecc-a1de-5e7ebc58f289,3.5
1,1,28,1.0,0.0357142857143,21c84b41-2877-4482-ba3d-8ee61da0eab2,2.0
26,27,42,0.962962962963,0.642857142857,e90356a8-9602-4e56-8abf-e4754c566603,-2.5
1,1,12,1.0,0.0833333333333,38bb9918-57b4-43ab-829c-f495d052e159,3.5
1,1,37,1.0,0.027027027027,47c54452-aef0-4057-9a52-3d4131ecfd62,3.5
3,4,19,0.75,0.210526315789,00b8b8d0-6e24-44dc-a846-a4dbe53cbfcd,-0.5
2,2,30,1.0,0.0666666666667,bbdeb6b3-eb65-433a-b498-72ccd1673de8,4.0
1,1,25,1.0,0.04,1073d13d-79d4-4fa6-9773-17999791f624,1.5
3,3,29,1.0,0.103448275862,3e14fc7a-ede4-4c85-bb4a-1efbbeb3eefb,-2.5
2,2,33,1.0,0.0606060606061,6ed79c79-5b06-4015-a220-5d02979c8ee7,3.5
3,3,31,1.0,0.0967741935484,486be410-f0cf-4921-9421-7d5846e999bd,2.5
2,2,14,1.0,0.142857142857,a661e5a0-d9f4-4e63-b655-b20c5c5606a1,-0.5
3,3,8,1.0,0.375,88613825-69a8-4927-a57a-c63bb5815468,3.5
5,5,20,1.0,0.25,3d5cfb4a-a80c-48fc-ad33-d78c8affe6a0,2.5
3,4,19,0.75,0.210526315789,a428f336-dc2e-4266-8cfe-f368397778e8,3.5
2,2,15,1.0,0.133333333333,8488f393-d68f-4df6-9b0f-25bb59bc49c2,3.0
1,1,11,1.0,0.0909090909091,151560c4-ce89-425f-9fcb-e7fd4d9b515e,-2.5
1,1,21,1.0,0.047619047619,dc059780-9bfe-4562-957b-4bb93e23aaff,3.0
1,1,17,1.0,0.0588235294118,4f55651c-1908-4c49-8e95-9d870d859921,1.5
8,9,35,0.888888888889,0.257142857143,d06998e8-26d3-4d29-be7c-5eebc038a6d8,2.5
1,1,11,1.0,0.0909090909091,60ba3d49-dc17-4223-9afa-e7ed76dc0845,-2.5
10,10,22,1.0,0.454545454545,990c714e-7c46-4412-8c62-d9e111e3e32f,-0.5
2,2,23,1.0,0.0869565217391,46d650c5-7d11-4c26-a71a-6d6e0b4030d4,4.0
2,2,20,1.0,0.1,2a17ac7f-cb23-4d99-bd7a-eeef8cfd2b69,1.0
1,1,19,1.0,0.0526315789474,8861b41b-31e4-4880-878c-39f4dbc5c473,-4.0
3,3,20,1.0,0.15,0e7c2ce0-aba4-46c2-b7cf-080433b398a0,-2.5
5,5,30,1.0,0.166666666667,40f7690d-5ccc-40e3-b214-d2862f58cee8,-1.0
14,14,17,1.0,0.823529411765,08eb7360-d992-4ab4-b833-905054aaeb6d,-2.5
7,8,17,0.875,0.470588235294,4c070d7a-0a17-41c1-8e89-34e554fbd5be,1.0
2,2,11,1.0,0.181818181818,c8d2703a-1311-4083-9ac3-6e820add7da1,-2.5
2,3,33,0.666666666667,0.0909090909091,e4a87a95-2216-45a5-8942-b4bdb3218a03,1.5
1,1,13,1.0,0.0769230769231,bc8f5fbb-0964-4b7f-874a-fa2346cd3328,-0.5
2,2,14,1.0,0.142857142857,b6f4db38-d145-40f3-87f8-d34a21f69eba,1.5
17,17,30,1.0,0.566666666667,02366027-0c7c-400a-8241-668243cdddbe,-2.0
9,9,20,1.0,0.45,62f52c1a-5ad3-48d6-8b72-5b838eae0a0b,2.5
2,2,27,1.0,0.0740740740741,77e5c590-9782-4657-93d0-7fcf36cda0c5,1.0
1,1,22,1.0,0.0454545454545,aaefc6ad-436c-4f1c-9c8d-274d145a24ba,2.5
2,2,17,1.0,0.117647058824,0614789e-47e1-4db1-8f81-435700228bba,-0.5
1,2,20,0.5,0.1,aee5e069-01cf-42a2-b640-3491615cea73,4.0
4,5,22,0.8,0.227272727273,2849ec62-de75-4f46-9b58-6ce0d540510e,3.0
3,3,24,1.0,0.125,10aeca3d-5af0-40a1-8a0b-b6340a2397cc,4.0
35,36,45,0.972222222222,0.8,ba1b6692-f448-4bab-9ce6-966ca2597680,-4.0
1,1,52,1.0,0.0192307692308,8ad79a97-4db1-4910-8f91-53b2491cd4ef,3.5
1,1,13,1.0,0.0769230769231,7eec576d-9acd-4e6f-ae4d-8736fa5fa353,-2.5
1,1,25,1.0,0.04,85cffb98-8bfc-40d5-a3a9-f3e911d9d420,0.5
1,1,25,1.0,0.04,5d1e5b6c-4e5b-4df1-a38b-9b30b73831ff,4.0
3,3,24,1.0,0.125,6e89a413-3adc-4ab6-b620-a2e2ec72b445,-0.5
1,1,20,1.0,0.05,1ccfbe4d-1e11-4bff-905a-4c77f8ae7345,-2.0
2,2,16,1.0,0.125,da148ee2-777c-49d2-be78-2759cafeefbb,4.0
2,2,10,1.0,0.2,c5b1f53c-646e-47db-9f0d-55bffc61a8ea,0.5
1,1,19,1.0,0.0526315789474,28ab1a0a-27a7-466e-9920-f9ba1c427edd,0.0
11,11,18,1.0,0.611111111111,96b4f9f8-304b-4e6a-a916-51649c24fc10,2.0
1,2,49,0.5,0.0408163265306,922fb6a0-8082-4aa7-8e7d-f23d565253f0,-1.0
1,1,11,1.0,0.0909090909091,5174f2a9-955c-4d5d-8c0a-4a8bb78ef5ad,-1.0
3,3,23,1.0,0.130434782609,6ebfea06-4804-4626-967a-6e865e050835,1.5
0,1,13,0.0,0.0769230769231,eef622a7-c78b-4da8-bb77-6876b92d9ea8,-4.0
3,3,13,1.0,0.230769230769,884cb5be-38a3-404d-a7af-3ef113f89e53,1.0
1,1,18,1.0,0.0555555555556,881bb665-7baf-458e-b4c2-18f3bf65ec7c,-4.0
1,1,42,1.0,0.0238095238095,825df4cc-581f-43e2-b0fa-d3c3a0f8159a,4.0
1,2,17,0.5,0.117647058824,6a9cd8ec-cd0d-4acb-9c3f-90bd6d93c878,3.0
3,3,23,1.0,0.130434782609,6468442d-1d3f-4042-94d3-407c92c69fc3,3.5
2,3,18,0.666666666667,0.166666666667,b7929b96-b94e-4ce1-8413-1d329f4984b8,3.5
3,3,17,1.0,0.176470588235,7184072d-4897-4186-8a31-c5e4926dcb95,3.0
0,1,15,0.0,0.0666666666667,757499ff-4d2d-48cf-a916-a32761c71c11,-4.0
0,1,16,0.0,0.0625,7ac492a3-77f8-441a-8e41-615f162570a6,4.0
2,2,18,1.0,0.111111111111,0c71593c-9fe4-4f51-b79a-e0547ccac066,4.0
3,3,55,1.0,0.0545454545455,1805e333-d5d0-4232-b09e-379c14473682,3.0
1,1,13,1.0,0.0769230769231,8d6f1501-2360-4049-a68e-278b903c505c,-4.0
1,1,92,1.0,0.0108695652174,c0625f56-3732-47a5-9c75-249673157a39,-0.5
1,1,23,1.0,0.0434782608696,942cad8b-10c5-4909-b2ef-5db19dd2525e,4.0
2,2,15,1.0,0.133333333333,8f8ea863-9a9e-4183-b96f-960f80fa11ef,3.5
5,5,21,1.0,0.238095238095,df819d00-077b-41ce-b956-f6c44e10b039,-1.0
2,2,92,1.0,0.0217391304348,81c350aa-d742-42ed-b187-6163da8786ec,1.0
1,1,18,1.0,0.0555555555556,8fe68017-43df-4139-9851-c6afa9702c0b,-0.5
4,4,42,1.0,0.0952380952381,841ea871-719c-4a3b-b76f-229b001b85d9,3.5
1,2,15,0.5,0.133333333333,32ec3083-32ba-43c9-8be1-22427549a989,4.0
1,1,23,1.0,0.0434782608696,d81f80bd-9eef-475d-966f-c115ad446bf0,1.0
1,1,14,1.0,0.0714285714286,2686deae-60d4-4dde-93f4-1483b42fd9fa,3.5
6,6,25,1.0,0.24,827a8a87-3211-43b0-9f66-4494c7830090,3.0
1,1,9,1.0,0.111111111111,de35460f-0ca5-41da-8562-6dc8966dd791,1.5
1,1,27,1.0,0.037037037037,07ad66fa-21ba-41b4-a5ce-04fad6acc4c3,3.0
2,2,23,1.0,0.0869565217391,16fe667b-2ea7-4cd0-b64f-a7ee14823acc,1.5
1,1,23,1.0,0.0434782608696,a8d3e381-bda6-4f03-9cf3-15ff8e792153,-2.5
1,1,45,1.0,0.0222222222222,701f9ae2-32c8-41d1-82b7-fe7a0539d543,0.0
3,3,23,1.0,0.130434782609,5e96d158-e9c5-4af5-84e8-6bf3157689bf,3.5
0,1,9,0.0,0.111111111111,94612bd1-3164-4968-803c-571c35609bcb,3.5
1,1,45,1.0,0.0222222222222,27b70faa-9993-43ab-a56e-95b3e23bf130,0.0
6,6,31,1.0,0.193548387097,39af7a3f-f289-4403-81a1-924bf4573e52,3.0
5,5,17,1.0,0.294117647059,05979078-c20c-4991-b0b1-7e572ba244ea,0.5
2,3,16,0.666666666667,0.1875,0455836f-3273-412c-87bb-894418e07664,-1.0
6,6,23,1.0,0.260869565217,cc2f63d8-1a06-4524-822c-827796bcf5fe,0.0
4,4,20,1.0,0.2,9144d36d-0642-4707-90cb-d461c777ac69,4.0
0,1,20,0.0,0.05,e6dada6d-933a-4580-aa93-98c09d94004c,1.5
2,2,18,1.0,0.111111111111,2e4f2dce-f0df-49a6-b576-5a1b9f1eb8f7,1.5
9,9,18,1.0,0.5,20b19cc0-0de9-412e-976f-fe236ba71607,-0.5
1,1,42,1.0,0.0238095238095,6d4d39c7-9745-4d16-85c5-28c4aa461150,-2.5
14,14,23,1.0,0.608695652174,ebf1dbe4-87f7-488c-bcf3-0babca054608,-1.0
1,2,20,0.5,0.1,20028e6f-ad66-424d-b06b-58e3447eb19f,4.0
1,1,35,1.0,0.0285714285714,c5b0db8b-b763-4368-8f0e-eab14ca712d0,3.5
0,1,11,0.0,0.0909090909091,489cd34f-11d9-4fbd-89c9-e0f2461f6344,2.0
2,2,19,1.0,0.105263157895,9a9283bd-d9f4-4584-b7a1-713c1c98e9a1,3.0
2,2,20,1.0,0.1,7c20167b-3140-40f1-b5da-2bcdd4e60f6c,-4.0
0,1,28,0.0,0.0357142857143,a1918282-2d14-4aaa-8d9a-4c9c01cfb7a3,-0.5
1,1,16,1.0,0.0625,e82f312d-a38d-4ff5-80c6-16a9254daea8,-4.0
2,2,22,1.0,0.0909090909091,1582ca41-7d8a-43e0-8dd2-a8be138dfbb2,-2.5
1,1,38,1.0,0.0263157894737,206e4fe4-4c7c-4727-a043-d4e06ab5aae0,3.5
1,2,37,0.5,0.0540540540541,2e1fb305-4fdd-42ab-b540-09004bdfa178,3.5
3,3,29,1.0,0.103448275862,de706a10-a984-49b3-9cf5-ab613486c285,4.0
1,1,23,1.0,0.0434782608696,24f35339-b752-46ed-a9fd-bb47615bc263,-1.0
2,3,24,0.666666666667,0.125,9c06deaf-e4cc-4329-a4b8-ac4d2c7315e7,3.5
10,10,27,1.0,0.37037037037,3d385c02-3bd7-4a2a-8475-e37f63cbf1dd,1.0
1,1,12,1.0,0.0833333333333,0a56af2b-f1b9-4a14-bde4-4e204655034b,-0.5
13,13,22,1.0,0.590909090909,ad4ccada-679a-4f78-992b-b6fe2632f586,1.0
9,10,27,0.9,0.37037037037,701a4626-933f-4dd7-ac98-2fd295734132,0.5
1,1,12,1.0,0.0833333333333,e1973aea-916f-46d0-8881-9c3e124eb975,-4.0
9,9,49,1.0,0.183673469388,93710a90-0834-467a-948d-f38c5491141f,0.5
1,1,13,1.0,0.0769230769231,cfeea1fc-9e37-4d46-8c35-bdf00c25eafb,1.5
3,3,25,1.0,0.12,761bc6a1-a567-452e-9b27-fbd8a9717ca0,1.5
0,1,18,0.0,0.0555555555556,c8e819be-c0af-447f-8da3-4fe322d63e5d,-4.0
1,2,17,0.5,0.117647058824,4b577852-b31b-47a1-a812-69e69c67a384,4.0
1,1,31,1.0,0.0322580645161,7a1c57b0-a6fc-4d98-8980-c0abc7377891,-4.0
1,1,15,1.0,0.0666666666667,bed92f02-c17c-40aa-bc69-97a94cd4397f,-0.5
1,1,21,1.0,0.047619047619,623d2bba-b589-41d1-9ba7-c655323b4265,4.0
3,3,20,1.0,0.15,9c8b1a71-70f7-4006-80d9-047e89995efc,3.5
1,1,23,1.0,0.0434782608696,98e3ff6e-379a-4c87-8db0-a2a6a4707645,-2.5
2,2,37,1.0,0.0540540540541,a7ea57cf-2f3a-423e-a588-babc4b3e1609,3.5
1,1,18,1.0,0.0555555555556,d656897c-49e0-403c-9cdb-cf7509075868,0.0
1,1,15,1.0,0.0666666666667,d6c8b644-4b4f-4e9d-b727-4e012ed3d3ad,4.0
2,2,19,1.0,0.105263157895,a61b6e88-fade-441b-a842-e88392054c33,0.5
32,32,37,1.0,0.864864864865,0f0841c7-8104-46a9-8f1d-9e63fadaacb3,-4.0
0,1,26,0.0,0.0384615384615,201f427b-6da6-467a-b6ac-2cf6398924de,1.0
5,5,12,1.0,0.416666666667,faf8e5ac-facf-4914-b5c6-333fcf54b016,3.0
1,1,17,1.0,0.0588235294118,227ead1b-8b8f-4629-96d4-d8193c22908f,1.5
6,6,30,1.0,0.2,794ecdee-f490-471a-bc37-3f370d527fb9,0.5
1,1,12,1.0,0.0833333333333,2c7c9df5-4681-43f9-8b35-dd0392333cea,-2.5
3,4,23,0.75,0.173913043478,651c602f-ebef-48e1-b3c6-5f2fc90db6d7,-0.5
1,1,24,1.0,0.0416666666667,cfc60caf-80b8-45a0-b432-67bc9463ee2c,1.5
1,1,25,1.0,0.04,5508ea97-21d4-410d-8c26-07d9901ac359,0.0
1,1,33,1.0,0.030303030303,88cf5d09-c3d4-414b-b3ac-09c8e47c9993,-2.5
1,2,23,0.5,0.0869565217391,1cb51ba8-bf58-4eba-8a89-9bb4023b3171,3.5
0,1,12,0.0,0.0833333333333,01f74de7-2676-4b41-9a68-c1422e8f6bbc,1.0
5,6,25,0.833333333333,0.24,9d39ad14-68ac-4158-af1a-9c48c9f3d552,1.5
2,2,36,1.0,0.0555555555556,6a1a7e04-0817-44d7-8425-378f3d7f668f,1.0
1,2,18,0.5,0.111111111111,e8893caf-4353-4776-be73-97e0ddfadfaa,4.0
2,3,14,0.666666666667,0.214285714286,dac114eb-42c2-4078-a0b5-b2c2c839dd61,4.0
1,1,17,1.0,0.0588235294118,898bc715-c35f-4eec-a5e8-507c84032a83,4.0
0,1,36,0.0,0.0277777777778,0e4f537d-0a3a-4379-93ac-fd7f8737b5e4,1.0
2,3,16,0.666666666667,0.1875,8f83ac59-5e8a-4928-aa0b-f99715e4b8f9,3.5
4,5,23,0.8,0.217391304348,72600083-acdd-497a-85bd-2801eee765b8,2.0
1,1,37,1.0,0.027027027027,77d8ae69-073c-4bf4-9985-4284fed408ac,4.0
4,4,26,1.0,0.153846153846,415175a3-b4e3-4ffe-b08b-46f0844517aa,1.0
2,2,27,1.0,0.0740740740741,23bcb3f5-4d64-4304-a85d-c8b5c0613dd8,4.0
19,20,22,0.95,0.909090909091,1df49278-987f-4ee1-95b0-c68bfb241d77,-2.5
9,10,25,0.9,0.4,5732985b-486d-47f6-99ce-6621b18b568f,1.5
4,5,32,0.8,0.15625,b6f9cefd-7ecf-45cc-9a58-18b2baefac26,2.5
1,1,11,1.0,0.0909090909091,4f6bb5de-9058-4192-a6b8-d770f6bc8083,1.0
14,15,26,0.933333333333,0.576923076923,3af13c93-4722-429c-ae01-e96229887d3e,-0.5
3,3,20,1.0,0.15,1ffffeed-290d-4487-99c5-a09fba844662,2.5
18,19,43,0.947368421053,0.441860465116,208a0950-3095-4d83-acf6-9afdf0e8334b,-4.0
1,1,17,1.0,0.0588235294118,5527b46d-d9a1-4037-904d-c484a7cfb164,3.5
1,1,13,1.0,0.0769230769231,9e02ed7d-84bd-4356-b508-37cd35f62d49,-0.5
2,2,15,1.0,0.133333333333,796ef22f-697a-4f42-9c0f-9b19dc720eb8,3.0
1,2,28,0.5,0.0714285714286,75382024-15c9-495f-9ebd-96f43fe13f82,1.0
7,8,12,0.875,0.666666666667,df1f06d9-7d3a-4a22-8fdd-cc26e31b689f,1.0
9,9,50,1.0,0.18,f957ef5d-b0fa-4b4d-b7e0-521215e71643,2.0
5,5,20,1.0,0.25,6030b509-bf8d-4dc6-832c-89fa234132ff,3.5
1,1,37,1.0,0.027027027027,f47b7365-dc62-497b-8d00-a337def193b9,-2.0
4,4,9,1.0,0.444444444444,8295e167-4bf9-499f-8fd3-19317f9a6adc,1.0
1,1,33,1.0,0.030303030303,b229cad1-f1f9-4c4c-8d36-3a505900e52b,-2.0
4,4,24,1.0,0.166666666667,3fb7dc92-673d-42ad-a409-c1b5a075962b,2.5
1,1,9,1.0,0.111111111111,4ccbb828-ffad-4bb3-bc73-e0512be2fd76,-0.5
1,1,9,1.0,0.111111111111,75818b6f-35ed-47e4-a911-bb552954db5b,1.5
2,2,8,1.0,0.25,20523124-7469-4322-a0e8-ca5d32c1599b,4.0
0,1,23,0.0,0.0434782608696,0f4000cc-650d-4fa5-8a5a-d9607f6d4253,4.0
8,9,33,0.888888888889,0.272727272727,19262574-f6e6-49d7-876e-a886a9c719b4,-1.0
2,2,15,1.0,0.133333333333,14962cb7-a089-46e3-b10f-16a150942c4f,-4.0
3,3,24,1.0,0.125,dda1ad59-c5c1-406a-b9fc-7d1ad0941ecb,3.5
1,1,11,1.0,0.0909090909091,a6c8c918-9a21-4148-b936-76b8739cbed8,3.5
1,1,43,1.0,0.0232558139535,32a5377c-f8aa-4d58-9228-5cb003fae19e,4.0
4,4,38,1.0,0.105263157895,9d9ce0d1-328d-4e2c-bd6e-cb1a76e6e18b,3.0
2,2,13,1.0,0.153846153846,9e2cbda8-19c9-4281-8c8d-c80db4a3a558,3.5
2,2,49,1.0,0.0408163265306,7e3c3a9a-d815-4487-8ce5-3a60a9e38423,-1.0
10,11,25,0.909090909091,0.44,0c362d3d-ea29-4a97-a588-855cb697d321,-0.5
2,2,13,1.0,0.153846153846,9cca0e79-06ea-452b-9d7c-33194d24e4db,4.0
4,4,19,1.0,0.210526315789,00511839-ae04-4212-aea2-122f243c5fb7,2.0
1,1,19,1.0,0.0526315789474,8a7d8e95-6167-4b43-8e71-f5809276dcc3,-4.0
3,3,21,1.0,0.142857142857,e9d6c6ef-139f-4018-974d-50c40ace4e36,2.5
3,3,39,1.0,0.0769230769231,d45e6fa7-580f-411e-8b99-26debde0c599,1.5
5,5,11,1.0,0.454545454545,00d734de-44df-4dca-87fa-0871e44a21bc,2.5
4,4,21,1.0,0.190476190476,864c4a09-c027-47d2-bc62-1a7d3a19a721,1.0
